tune,flavour,trigger,associate,context,activity_id,bin_index,dphi_low,dphi_high,value,stat_error,status
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,85,3.707079399999999,3.7699112499999994,0.0046700048042996618,8.7712714307936073e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,86,3.7699112499999994,3.8327430999999996,0.0044102021035085301,2.7592833488071346e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,87,3.8327430999999996,3.895574949999999,0.0041279925181508578,2.447024298158823e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,88,3.895574949999999,3.9584067999999992,0.0038791735843041087,1.7237184094869602e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,89,3.9584067999999992,4.021238649999999,0.0036059706878408303,1.7611613537011084e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,90,4.021238649999999,4.084070499999999,0.0033400170775608447,1.2264265405526767e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,91,4.084070499999999,4.1469023499999995,0.0030323983780051675,1.7540729834924586e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,92,4.1469023499999995,4.2097342,0.0027477723639197315,1.2763253812824131e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,93,4.2097342,4.27256605,0.002461022821558381,1.4944036936673302e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,94,4.27256605,4.3353979,0.0022100803594357183,1.6581171490388163e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,95,4.3353979,4.398229749999999,0.0019448590002853581,1.1091426651305934e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,96,4.398229749999999,4.461061599999999,0.0017047538548811529,1.2836787595217065e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,97,4.461061599999999,4.523893449999999,0.0014627448565399214,9.9913042949237463e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,98,4.523893449999999,4.5867252999999995,0.0012397011624559907,7.9017949239771116e-06,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,99,4.5867252999999995,4.64955715,0.0010400895045200762,1.1435417687154859e-05,available_central_sem_only
MONASH,charm,dplus,dminus,os_minus_ss,integrated_0_100,100,4.64955715,4.712389,0.00086808371417104377,9.287872993453976e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,1,-1.570796,-1.50796415,0.00016915001094349312,2.659373878878359e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,2,-1.50796415,-1.4451323,0.00017017516252496883,4.9315926384760309e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,3,-1.4451323,-1.38230045,0.00016175427453427545,2.9149253564599761e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,4,-1.38230045,-1.3194686,0.00016080234806576228,2.6313524027586085e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,5,-1.3194686,-1.2566367500000002,0.00016050944761391209,3.4922051415302508e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,6,-1.2566367500000002,-1.1938049000000002,0.00016497617950462772,3.5284093436012317e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,7,-1.1938049000000002,-1.1309730500000001,0.00016673358221572893,3.552899380399452e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,8,-1.1309730500000001,-1.0681412000000001,0.00016424392837500221,2.719604611941312e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,9,-1.0681412000000001,-1.00530935,0.00015611594083615903,4.7170114687267445e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,10,-1.00530935,-0.9424775000000001,0.00016314555168056393,3.7861547893861175e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,11,-0.9424775000000001,-0.8796456500000002,0.00015948429603243638,3.5833026134227322e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,12,-0.8796456500000002,-0.8168138000000001,0.00015882527001577341,4.8282161243947371e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,13,-0.8168138000000001,-0.7539819500000001,0.00015706786730467219,3.7468875490511575e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,14,-0.7539819500000001,-0.6911501000000002,0.00015919139558058615,4.0361248791703378e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,15,-0.6911501000000002,-0.6283182500000002,0.00015545691481949606,4.8322352611615876e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,16,-0.6283182500000002,-0.5654864000000002,0.00015882527001577341,3.5081533034531193e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,17,-0.5654864000000002,-0.5026545500000001,0.00015889849512873595,3.3966785716448999e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,18,-0.5026545500000001,-0.4398227000000001,0.00015853236956392321,3.3379318805706616e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,19,-0.4398227000000001,-0.3769908500000001,0.0001555301399324586,2.4596880737346005e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,20,-0.3769908500000001,-0.3141590000000001,0.00014688957660287757,2.8619941605677927e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,21,-0.3141590000000001,-0.2513271500000003,0.00015618916594912157,4.1446675375740687e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,22,-0.2513271500000003,-0.18849530000000025,0.00014842730397509116,3.6115681270870144e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,23,-0.18849530000000025,-0.12566345000000023,0.00015047760713804258,3.2991048672667712e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,24,-0.12566345000000023,-0.06283160000000021,0.00014710925194176522,2.4344784561380976e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,25,-0.06283160000000021,2.499999998128999e-07,0.00014703602682880268,3.9182451214535062e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,26,2.499999998128999e-07,0.06283209999999984,0.00015033115691211749,2.7921983869644631e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,27,0.06283209999999984,0.12566394999999986,0.00015816624399911044,3.0206521719797329e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,28,0.12566394999999986,0.18849579999999966,0.00015611594083615903,2.8177778485632215e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,29,0.18849579999999966,0.2513276499999997,0.00015457821346394544,2.6851134025791546e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,30,0.2513276499999997,0.3141594999999997,0.00015574981527134626,3.6096223772682908e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,31,0.3141594999999997,0.3769913499999997,0.00015333338654358207,4.0982491567014695e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,32,0.3769913499999997,0.43982319999999975,0.00015479788880283309,2.2791501583917192e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,33,0.43982319999999975,0.50265505,0.00014886665465286644,1.742884007552026e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,34,0.50265505,0.5654868999999998,0.00015003825646026726,3.4437750800518971e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,35,0.5654868999999998,0.62831875,0.00015428531301209524,2.6530635286205184e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,36,0.62831875,0.6911505999999998,0.00015509078925468329,3.4196598371288633e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,37,0.6911505999999998,0.7539824499999996,0.00015816624399911044,2.2899154337963938e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,38,0.7539824499999996,0.8168142999999999,0.0001580930188861479,3.3193141178719222e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,39,0.8168142999999999,0.8796461499999997,0.00015882527001577341,3.221045675729679e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,40,0.8796461499999997,0.9424779999999999,0.00015933784580651126,4.4646566698593658e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,41,0.9424779999999999,1.0053098499999993,0.00015501756414172075,4.1724031277610914e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,42,1.0053098499999993,1.0681416999999995,0.00015450498835098289,4.1068930814176959e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,43,1.0681416999999995,1.1309735499999998,0.00016380457769722689,2.4148128331658999e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,44,1.1309735499999998,1.1938053999999996,0.00016043622250094954,3.391637882596256e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,45,1.1938053999999996,1.2566372499999998,0.00016336522701945158,3.0582017426122129e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,46,1.2566372499999998,1.3194690999999996,0.0001651226297305528,3.2855450340694895e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,47,1.3194690999999996,1.3823009499999999,0.00015677496685282197,3.8434881475890784e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,48,1.3823009499999999,1.4451327999999997,0.00016614778131202851,2.0150260566443429e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,49,1.4451327999999997,1.50796465,0.00017090741365459434,3.7224608944460926e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,50,1.50796465,1.5707964999999997,0.00016629423153795362,4.3436808288474352e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,51,1.5707964999999997,1.63362835,0.00017068773831570668,4.6570654367096614e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,52,1.63362835,1.6964601999999998,0.00016629423153795362,5.2000874580963216e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,53,1.6964601999999998,1.75929205,0.0001682713095879425,3.6261668479597944e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,54,1.75929205,1.8221238999999998,0.00016387780281018944,2.0029245230864681e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,55,1.8221238999999998,1.88495575,0.00016834453470090507,4.2759169789877374e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,56,1.88495575,1.9477875999999994,0.00017134676433236965,3.3197156964558426e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,57,1.9477875999999994,2.0106194499999996,0.00016805163424905484,2.3377284525398356e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,58,2.0106194499999996,2.0734512999999994,0.00017844960028973712,3.5870828286581076e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,59,2.0734512999999994,2.1362831499999997,0.00017947475187121283,3.9958228597351754e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,60,2.1362831499999997,2.1991149999999995,0.00017076096342866925,4.6968894273517336e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,61,2.1991149999999995,2.2619468499999997,0.00017273804147865813,3.471159132983799e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,62,2.2619468499999997,2.3247786999999995,0.00017493479486753466,3.3276299657965285e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,63,2.3247786999999995,2.3876105499999998,0.00017332384238235852,3.7308395891451207e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,64,2.3876105499999998,2.4504423999999996,0.00017434899396383426,3.8415347384055272e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,65,2.4504423999999996,2.51327425,0.00017317739215643344,3.8286801222551263e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,66,2.51327425,2.5761061,0.00016834453470090507,3.2427839675779366e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,67,2.5761061,2.6389379499999994,0.00017581349622308528,3.8471278079434428e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,68,2.6389379499999994,2.7017697999999997,0.0001705412880897816,5.6808469144908933e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,69,2.7017697999999997,2.76460165,0.00016724615800646679,2.9828377629202412e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,70,2.76460165,2.8274335,0.00017193256523607007,3.147919912488983e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,71,2.8274335,2.8902653499999995,0.00016973581184719352,3.8405557785934876e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,72,2.8902653499999995,2.9530971999999998,0.00017090741365459434,3.8189651230306168e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,73,2.9530971999999998,3.015929049999999,0.00017325061726939598,2.7580056062890164e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,74,3.015929049999999,3.0787608999999994,0.00016629423153795362,3.6144031460725965e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,75,3.0787608999999994,3.1415927499999996,0.00016688003244165402,4.3808335622318457e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,76,3.1415927499999996,3.2044246,0.00017354351772124618,3.2834333309879951e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,77,3.2044246,3.267256449999999,0.00017354351772124618,3.3309022587874748e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,78,3.267256449999999,3.3300882999999994,0.00017259159125273301,5.143268089290175e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,79,3.3300882999999994,3.3929201499999997,0.00017244514102680793,1.68730233812366e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,80,3.3929201499999997,3.455752,0.00016871066026571781,3.6054807015187588e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,81,3.455752,3.5185838499999993,0.00016819808447497995,4.6046680213799528e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,82,3.5185838499999993,3.5814156999999986,0.00017288449170458324,4.5034500224022377e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,83,3.5814156999999986,3.644247549999999,0.0001772779984823363,3.7485011164299531e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,84,3.644247549999999,3.707079399999999,0.00017683864780456099,4.3611680194683796e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,85,3.707079399999999,3.7699112499999994,0.0001612416987435376,2.428554758831951e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,86,3.7699112499999994,3.8327430999999996,0.00016922323605645566,2.3256821297477059e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,87,3.8327430999999996,3.895574949999999,0.00017251836613977047,3.7405791243564017e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,88,3.895574949999999,3.9584067999999992,0.00017625284690086059,3.4198399806195428e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,89,3.9584067999999992,4.021238649999999,0.00016980903696015609,3.0514857769173816e-06,available_central_sem_only
MONASH,charm,dplus,dminus,ss,integrated_0_100,90,4.021238649999999,4.084070499999999,0.00017464189441568446,2.9832970037049399e-06,available_central_sem_only
