tune,flavour,trigger,os_associate,ss_associate,quantity,activity_id,percentile_low,percentile_high,nch_low,nch_high,estimator,n_os,n_ss,n_trigger,value,status
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_1_10,1.0,10.0,26,45,block_09,,,,0.49261811023622015,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_1_10,1.0,10.0,26,45,block_10,,,,0.48058712121212127,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_1_10,1.0,10.0,26,45,central,,,,0.49498828105520365,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_sem,percentile_1_10,1.0,10.0,26,45,central,,,,0.0064012436593009151,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_01,,,18855.0,0.0373906125696102,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_02,,,18927.0,0.03724837533682041,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_03,,,19279.0,0.035790238082888115,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_04,,,18902.0,0.03692730927944135,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_05,,,19051.0,0.03931552149493462,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_06,,,19315.0,0.03857105876261972,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_07,,,19030.0,0.03494482396216499,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_08,,,18943.0,0.036689014411656,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_09,,,18926.0,0.03460847511360034,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,block_10,,,19009.0,0.03598295544215899,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_10_20,10.0,20.0,19,25,central,7068,77,190237,0.03674889742794514,available_count_backed
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield_sem,percentile_10_20,10.0,20.0,19,25,central,,,,0.00047077082800176933,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_01,,,,0.4493307839388144,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_02,,,,0.46381578947368424,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_03,,,,0.4386522568340748,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_04,,,,0.4544270833333337,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_05,,,,0.48322580645161245,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_06,,,,0.465043695380774,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_07,,,,0.4320987654320987,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_08,,,,0.4611811546118116,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_09,,,,0.43007222586999344,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,block_10,,,,0.462787550744249,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_10_20,10.0,20.0,19,25,central,,,,0.45404949016042095,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_sem,percentile_10_20,10.0,20.0,19,25,central,,,,0.005281992506843013,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_01,,,12654.0,0.032084716295242614,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_02,,,12572.0,0.03603245307031496,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_03,,,12415.0,0.03350785340314136,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_04,,,12649.0,0.03573405012253935,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_05,,,12469.0,0.036731093110915075,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_06,,,12609.0,0.0329129986517567,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_07,,,12707.0,0.03258046745888093,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_08,,,12460.0,0.03635634028892454,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_09,,,12660.0,0.03751974723538704,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,block_10,,,12378.0,0.03263855227015673,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_20_30,20.0,30.0,15,18,central,4391,45,125573,0.034609350736225133,available_count_backed
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield_sem,percentile_20_30,20.0,30.0,15,18,central,,,,0.00064789777531918096,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_01,,,,0.38265786993402456,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_02,,,,0.43019943019943013,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_03,,,,0.3977055449330785,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_04,,,,0.44400785854616914,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_05,,,,0.4353612167300381,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_06,,,,0.3971291866028708,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_07,,,,0.38191881918819187,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_08,,,,0.4406614785992215,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_09,,,,0.4643206256109482,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,block_10,,,,0.3869731800766285,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_20_30,20.0,30.0,15,18,central,,,,0.41572603788023715,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_sem,percentile_20_30,20.0,30.0,15,18,central,,,,0.0094929682034596979,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_01,,,9790.0,0.031971399387129736,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_02,,,9870.0,0.03353596757852079,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_03,,,9766.0,0.029797255785377827,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_04,,,9716.0,0.02974475092630713,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_05,,,9752.0,0.03230106644790814,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_06,,,9625.0,0.035636363636363626,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_07,,,9840.0,0.029573170731707326,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_08,,,9680.0,0.03068181818181818,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_09,,,9793.0,0.03002144388849177,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,block_10,,,9694.0,0.030431194553331955,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_30_40,30.0,40.0,12,14,central,3084,25,97526,0.03136599470910321,available_count_backed
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield_sem,percentile_30_40,30.0,40.0,12,14,central,,,,0.00062927599389138878,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_01,,,,0.3652275379229873,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_02,,,,0.37656427758816857,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_03,,,,0.34767025089605724,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_04,,,,0.3287827076222981,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_05,,,,0.382746051032807,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_06,,,,0.42398022249690953,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_07,,,,0.34519572953736655,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_08,,,,0.3556886227544909,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_09,,,,0.34875444839857644,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,block_10,,,,0.3344671201814059,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_to_reference,percentile_30_40,30.0,40.0,12,14,central,,,,0.3604336043360432,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_ratio_sem,percentile_30_40,30.0,40.0,12,14,central,,,,0.0088487298863870033,available_derived
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_01,,,6491.0,0.03112001232475734,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_02,,,6402.0,0.03139643861293347,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_03,,,6454.0,0.02897427951657886,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_04,,,6357.0,0.033506370929683796,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_05,,,6494.0,0.02894979981521405,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_06,,,6511.0,0.030256489018583934,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_07,,,6401.0,0.03140134354007185,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_08,,,6518.0,0.03267873580853023,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_09,,,6380.0,0.0329153605015674,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,block_10,,,6394.0,0.028776978417266195,available_derived_no_component_counts
CLOSEPACKING,beauty,bplus,lambdab,lambdabbar,balancing_yield,percentile_40_50,40.0,50.0,10,11,central,2004,8,64402,0.030992826309741935,available_count_backed
